"product_id","name","category","price","original_price","discount_percent","rating_count","sold","image","size"
"298354563","Áo thun nam Hàn Quốc form rộng in Chữ SORRY cách điệu vải dày mịn mát","Áo Thun Nam","9900","29118","66","85","611","https://img.lazcdn.com/g/p/87281aec00fea27ed6dcfb021c3ed998.jpg_400x400q75.jpg","xl|m|s"
"2420409263","Áo thun CỔ TRÒN nam nữ kiểu trơn tay ngắn, vải Cotton dày co dãn 4 chiều không ra Màu","Áo Thun Nam","37000","100000","63","627","3600","https://img.lazcdn.com/g/p/7f62990da375b3bfc08faa7630d1c4b6.jpg_400x400q75.jpg","xl|s"
"2322467271","Áo thun polo nam vải cá sấu phối sọc viền tay viền cổ Everest 15 màu","Áo Thun Nam","59900","99833","40","13657","42700","https://img.lazcdn.com/g/p/ecd41878269a9375091f4c82be7babe8.png_400x400q75.png","m|xl"
"301600099","[HCM]Áo thun nam hàn Quốc kẻ Sọc Dọc độc đẹp lạ vải dày mịn mát ( đen )","Áo Thun Nam","9900","26053","62","20","68","https://img.lazcdn.com/g/p/3ceaa5cc821a6ac7ff5204f8b84d583e.jpg_400x400q75.jpg","s|m"
"254832834","[HCM]ÁO THUN NAM CỔ BẺ TAY NGẮN 5 MÀU ĐƠN GIÃN SANG TRỌNG DỄ MẶC VỚI NHIỀU TRANG PHỤC 01","Áo Thun Nam","79000","141071","44","6497","32400","https://img.lazcdn.com/g/p/66d0bff0c7875b58eb83bd16f768072e.jpg_400x400q75.jpg","m|xl|s"
"391660083","Áo thun nam form rộng in hình Mèo Thần Tài độc đẹp vải dày mịn mát","Áo Thun Nam","9900","30000","67","21","88","https://img.lazcdn.com/g/p/fa1978de31b8aefc4492a07cb50543c9.jpg_400x400q75.jpg","s|xl|m"
"2702975272","Áo phông nam nữ, áo thun QUEEN tay lỡ form rộng , chất cotton poly mịn","Áo Thun Nam","29200","126957","77","47","202","https://img.lazcdn.com/g/p/e2fd23947797a99f350f72884cc8e2f4.jpg_400x400q75.jpg","m|xl"
"3089726635","MOLAN Tay ngắn dáng rộng cho Nam Retro Mỹ Áo phông nam","Áo Thun Nam","37000","82222","55","38","175","https://img.lazcdn.com/g/p/71a7dd7877829b210774dc4e8b41b9e3.png_400x400q75.png","s|xl|m"
"477804913","Áo Thun Trơn Màu Trắng Cổ Tròn Ngắn Tay ANDROMEDA Vải Dày Đủ Size Vải Dày Mịn Không Đổ Lông","Áo Thun Nam","32600","63922","49","1464","11800","https://img.lazcdn.com/g/p/43188002e0b9bd5aaf81a3c17030fab9.jpg_400x400q75.jpg","xl|m|s"
"100712575","Áo Thun Nam Body Cổ Tròn (Trắng)","Áo Thun Nam","9900","76154","87","1","42","https://img.lazcdn.com/live/vn/p/c48d04236117ee87282cf691c2cea6e0.jpg_400x400q75.jpg","s|m|xl"
"2177822297","Áo Thun Lạnh Thể Thao Ép Vân Cao Tần Chất Thun Lạnh Co Giản 4 Chiều , Mềm Mại Mịn ATT01","Áo Thun Nam","25938","55187","53","574","3400","https://img.lazcdn.com/g/p/f07300bbb5a6d06c39ef6b9499289577.png_400x400q75.png","s|m"
"516588268","Áo Thun nữ và Nam Trơn Nhiều Màu Vải dày mịn đủ size cho Tất cả moin người","Áo Thun Nam","31800","62353","49","3067","28600","https://img.lazcdn.com/g/p/7ecb2b7bd46649d9e6ed2a58d3b68159.jpg_400x400q75.jpg","xl|s|m"
"1866669929","áo thun nam màu xanh lá","Áo Thun Nam","28000","70000","60","38","443","https://img.lazcdn.com/g/p/fd4a6d77115502a5c61ba2b0f8713922.jpg_400x400q75.jpg","m|xl|s"
"3231598115","Combo 3-5 Áo Giữ Nhiệt Nam MCS Thun Dài Tay, Lót Nỉ Mịn, Co Giãn 4 Chiều, Cổ Cao 3 Phân, Giữ Nhiệt Tốt","Áo Thun Nam","57036","83876","32","10","49","https://img.lazcdn.com/g/p/78d30e907447f03edab7176538426c5a.jpg_400x400q75.jpg","xl|m|s"
"1775441130","Áo thun nam thêu phối hàng siêu cấp có cổ tay ngắn polo cotton mẫu mới dày đẹp vải co dãn 4 chiều cao cấp","Áo Thun Nam","48411","79362","39","150","536","https://img.lazcdn.com/g/p/6c7a6f2e1eeaca390253551bafa4117e.jpg_400x400q75.jpg","s|m"
"2410282514","Áo Giữ Nhiệt Nam Áo Thun Lót Nỉ Nam Dài Tay Cổ Cao Giữ Ấm Co Dãn 4 Chiều Thoải Mái Vận Động","Áo Thun Nam","77115","118638","35","734","2700","https://img.lazcdn.com/g/p/5490c78b55aef11dee4e59643214ad2f.jpg_400x400q75.jpg","s|xl"
"1557599319","[POLO TRƠN] Áo Thun Nam Polo Trung Niên Cotton Loại Trơn From Rộng Tay Lỡ SUNMEN Size Từ 45 - 90kg","Áo Thun Nam","73500","118548","38","186","962","https://img.lazcdn.com/g/p/a76362007b2e920e08ddf6c74b32cd9c.jpg_400x400q75.jpg","xl|s"
"2692107297","Áo thun polo nam vải cotton co giãn 4 chiều thoải mái, thêu logo phối viền cổ - ML Clothings","Áo Thun Nam","39000","139286","72","48","179","https://img.lazcdn.com/g/p/71d70c7b38904c717153237807870ca7.jpg_400x400q75.jpg","m|s"
"2834174973","Áo thun POLOMAN 23 nam nhiều màu cổ bẻ BASIC CVC vải cá sấu co dãn thanh lịch","Áo Thun Nam","107700","219796","51","514","1600","https://img.lazcdn.com/g/p/9c126b1dc00abaa2b9a9f6ec3a98d490.jpg_400x400q75.jpg","s|xl|m"
"1826127113","Áo thun nam thể thao chất vải thun lạnh tập gym cổ tròn ngắn tay co giãn chuẩn form nhiều màu - ATT01, AGNTRON","Áo Thun Nam","38900","54789","29","1340","6400","https://img.lazcdn.com/g/p/51bde4f12abf8db3037d3e1852c777d0.jpg_400x400q75.jpg","xl|m"
"2404020049","Áo thun nam cổ bẻ cọc tay ngắn 3 màu chất liệu vải mềm mịn co giãn đẹp","Áo Thun Nam","81576","135960","40","70","266","https://img.lazcdn.com/g/ff/kf/S527b1749395b4c2f9512a2e7a5306e40j.jpg_400x400q75.jpg","s|xl"
"1864129734","Áo thun nam tay dài áo giữ nhiệt nam ôm body cao cấp đẹp co giãn 4 chiều VNO87","Áo Thun Nam","29302","54263","46","817","4600","https://img.lazcdn.com/g/p/b93e223983bc7e9e660a18e0c615b776.jpg_400x400q75.jpg","m|s"
"2300932434","[BÔNG] Áo Thun Nam Cổ Trụ Trung Niên Họa Tiết Bông Đẹp Chất Cotton From Rộng Tay Lỡ Size Từ 50 - 82kg","Áo Thun Nam","76630","129881","41","680","2000","https://img.lazcdn.com/g/p/5237ede2e7d7e5031a0f9ffe94cabe79.jpg_400x400q75.jpg","xl|m|s"
"1906918890","5. Áo Lót Nam Cotton Áo Thun Trắng Cộc Tay Chất Liệu Cotton Thoáng Mát","Áo Thun Nam","29601","54817","46","93","776","https://img.lazcdn.com/g/p/f98e2bf9fc70d68f67a3e9811a5c8a5e.jpg_400x400q75.jpg","xl|m|s"
"1966429721","Áo thun nam trung niên kẻ sọc chất vải cotton co giãn thấm hút mồ hôi có size dành cho người 90Kg FHDA020_2","Áo Thun Nam","103292","210800","51","184","588","https://img.lazcdn.com/g/p/e8a4981bd112c7ca6e3f9495b5afcbb6.jpg_400x400q75.jpg","xl|s"
"3305675327","Bonnie Cathy Áo Nam Áo Thun Ngắn Tay In Chữ Thời Trang Đường Phố Thành Phố","Áo Thun Nam","66000","104762","37","2","5","https://img.lazcdn.com/g/p/8de2001bc81e6699d4f32529620333c5.png_400x400q75.png","s|xl"
"2795260220","Áo polo nam thêu logo, chất vải cotton co gian 4 chiều thoải mái, dễ phối ML CLOTHINGS","Áo Thun Nam","39000","130000","70","38","141","https://img.lazcdn.com/g/p/a0183d9a7d6f36f3177106a0fe9bedf0.jpg_400x400q75.jpg","s|xl"
"2322436291","Áo thun polo nam vải thun cá sấu có cổ Everest 14 màu","Áo Thun Nam","59900","99833","40","2569","8900","https://img.lazcdn.com/g/p/3d9933144fb57a282b9c6e72357474bb.png_400x400q75.png","xl|m|s"
"3075584240","Hanlu Áo thun cotton cổ tròn thoải mái ngắn tay giản dị in thời trang áo phông nam giản dị","Áo Thun Nam","69000","138000","50","6","20","https://img.lazcdn.com/g/p/1d3f60ca321084a914c50c0ed0e38991.png_400x400q75.png","s|m|xl"
"1241166481","[HCM]Áo Thun Nam Nữ Form Rộng In Hình KHỦNG LONG NGỦ NƯỞNG độc đẹp Vải Dày Mịn Thiết Kế Thời Trang Đường May Sắc Sảo ( VÀNG )","Áo Thun Nam","9900","10206","3","104","575","https://img.lazcdn.com/g/p/8068ac94f859b059fca8f5e0fe458a01.jpg_400x400q75.jpg","xl|m"
"1589077084","Áo thun nam cổ trụ phối cổ caro dệt bo viền tay cao cấp mẫu mới nhất hàng shop","Áo Thun Nam","59000","98333","40","27","132","https://img.lazcdn.com/g/p/5f45017b7f545905302824c2fbf29616.jpg_400x400q75.jpg","m|s"
"1811113893","áo thun nam polo Hàn Quốc tay ngắn cổ bẻ đẹp mẫu mới hot,chất cotton mềm mịn thấm hút mồ hôi KAYSTORE ONLINE 28/06","Áo Thun Nam","78000","109859","29","503","2500","https://img.lazcdn.com/g/p/18b91560ce3d71991af00649b58d2145.jpg_400x400q75.jpg","s|m"
"2245719068","MOLAN Áo Phông Nam Mùa Hè Mới Tay Áo Lửng Kích Thước Lớn T-Shirt Lụa Băng Tay Ngắn Mỏng Nhanh Khô Mặc Giản Dị-áo thun nam","Áo Thun Nam","75000","163043","54","896","1300","https://img.lazcdn.com/g/p/07a89480cc1f3e743be20de5eca48e34.jpg_400x400q75.jpg","m|xl|s"
"2663824188","Áo thun nam trơn cổ tròn ngắn tay cotton, thoáng khí, thấm hút, nhanh khô ATCT0079","Áo Thun Nam","34000","69388","51","686","2900","https://img.lazcdn.com/g/p/ef433463f0a8bcebb461734c0870b40f.jpg_400x400q75.jpg","xl|m|s"
"2657633030","Áo Thun nam nữ BIGSIZE mặc thoải mái Chất Thoáng Mát OverSize Unisex ĐỦ MÀU TỪ S TỚI 8XL Tỷ Muội Store","Áo Thun Nam","90288","184261","51","105","341","https://img.lazcdn.com/g/p/9fd9f53b327667f5f18ea9be556b89da.jpg_400x400q75.jpg","xl|m"
"2065445859","áo thun nam cổ tròn , áo phông ngắn tay trơn basic chất vải cotton co dãn 4 chiều mềm mại, chống xù nhiều màu siêu đẹp","Áo Thun Nam","43650","76579","43","68","342","https://img.lazcdn.com/g/p/d89b3a0f19afd7ca880bf45138af6a53.jpg_400x400q75.jpg","s|m|xl"
"2340769061","Áo thun nam cổ tròn vải cotton co giãn phối hoạ tiết đấp nửa vải trẻ trung sang trọng mẫu mới-ATC77SHOP","Áo Thun Nam","39000","79592","51","8","29","https://img.lazcdn.com/g/p/49ad1ce549fc53029643a548dd314bce.jpg_400x400q75.jpg","xl|m|s"
"2611293196","Áo thun nam tay ngắn có cổ polo nam đẹp 2024, mẫu thêu gia công tỉ mỉ, kiểu dáng Hàn Quốc đẹp giá tốt","Áo Thun Nam","80000","100000","20","5","11","https://img.lazcdn.com/g/p/28efa8b6c58eede22a771e9bee52a241.jpg_400x400q75.jpg","s|m"
"1618576926","[HCM] Áo Thun Nam Trung Niên Sọc Ngang From Rộng Tay Lở Vải Thun Cotton Thoáng Mát SUNMEN Freesize (60-80kg)","Áo Thun Nam","37830","68782","45","177","1200","https://img.lazcdn.com/g/p/077d1eac3f2a0cdc9ef33db1a8d42cea.jpg_400x400q75.jpg","m|xl"
"229246116","[HCM]Áo Thun Nam Dài Tay Mẫu Mới Đẹp Quên Lối Về Thiết Kế Trẻ Trung Sang Trọng Hiện Đại Và Sành Điệu","Áo Thun Nam","88000","110000","20","2978","13700","https://img.lazcdn.com/g/p/234714f4191ad25af2ccc0627d474141.jpg_400x400q75.jpg","m|s"
"3235990858","Áo Thun Polo Nam SIXMEN Ngắn Tay Dòng Cao Cấp Vải Cá Sấu Mè Sang Trọng, Lịch Lãm 2025 - WIN1","Áo Thun Nam","60450","79539","24","212","664","https://img.lazcdn.com/g/p/c25d0f341e630720870c4c2da397140e.jpg_400x400q75.jpg","xl|m|s"
"3273979251","Polo Nam Sixmen Chất Liệu Cotton CVC Thoáng Mát, Nam Tính , Thanh Lịch Đẳng Cấp Quý Ông 2025 - WIN3","Áo Thun Nam","50000","131579","62","61","178","https://img.lazcdn.com/g/p/c26b7ad265c48fa0fd26b0f522d668b2.jpg_400x400q75.jpg","xl|s"
"254830064","[HCM]ÁO THUN NAM TAY DÀI CỔ TRỤ V MẶC ĐI NẮNG CHỐNG NẮNG HIỆU QUẢ TRẺ TRUNG SANG TRỌNG LAISO","Áo Thun Nam","94000","149206","37","816","3400","https://img.lazcdn.com/g/p/647e9ffad61ef069d26d729b2b1ffb48.jpg_400x400q75.jpg","s|m"
"2192588082","Hanlu Nam Ngắn Tay Kẻ Sọc Top Cổ Tròn Áo Phông Nam","Áo Thun Nam","105000","223404","53","323","369","https://img.lazcdn.com/g/p/6fa62e8cebf673f6216175910fa80ddf.jpg_400x400q75.jpg","xl|s|m"
"3267081956","MEXICO ÁO THUN NAM CAPPA CHẤT LIỆU COTTON CAO CẤP CO GIÃN THOẢI MÁI","Áo Thun Nam","119000","180303","34","0","5","https://img.lazcdn.com/g/p/d8bc3ab9f9fa2f7f366ecbd81880eb9c.jpg_400x400q75.jpg","s|xl"
"2669020123","Áo Polo POLOMAN 15 nam nhiều màu cổ bẻ BASIC CVC vải cá sấu co dãn thanh lịch","Áo Thun Nam","96600","219545","56","709","2000","https://img.lazcdn.com/g/p/bfb68614c24057c298d192aa6f6a31b1.jpg_400x400q75.jpg","m|xl|s"
"3079630072","【40-100kg】Plus size Summer pure cotton men's breathable V-neck short sleeved T-shirt for middle-aged and young people, solid color casual elastic half sleeved versatile top without ironing","Áo Thun Nam","227348","311436","27","28","85","https://img.lazcdn.com/g/p/dad0f08d2f80857e896067ff5bf93d47.jpg_400x400q75.jpg","xl|m"
"2369276335","ÁO POLO CHỮ U ÁO POLO UMA ÁO POLO NAM NỮ HÀNG QUẢNG CHÂU LOẠI 1","Áo Thun Nam","40000","200000","80","101","323","https://img.lazcdn.com/g/p/a44682b59667048de59aa7e5be27d312.jpg_400x400q75.jpg","s|xl|m"
"2944635541","Áo thun POLOMAN 32 PHỐI CỔ nam nhiều màu cổ bẻ BASIC CVC vải cá sấu co dãn thanh lịch","Áo Thun Nam","118000","295000","60","267","825","https://img.lazcdn.com/g/p/33fdad969a896499ec3c4045bac330ba.jpg_400x400q75.jpg","xl|s"
"2396307854","[SALE TẾT]Áo thun nam basic 100% Cotton 220gsm mềm mại, dày dặn, thấm hút, thoải mái, chống xù lông - Coolmate","Áo Thun Nam","159000","159000","100","1873","7300","https://img.lazcdn.com/g/p/1f2178525236d6f1c212cd36ba034f6f.png_400x400q75.png","m|s"
"3064932258","MOLAN Áo phông nam nam ngắn tay thể thao cổ tròn thường ngày dáng rộng thiết kế màu sáng Tối Thời Trang Tuổi Teen","Áo Thun Nam","39000","76471","49","53","174","https://img.lazcdn.com/g/p/becc8492da7c50d2daa161683269a0c7.png_400x400q75.png","m|s"
"2625692216","SUPEEON丨áo sơ mi nam - Nam mùa hè Áo phông ngắn tay lỏng cổ tròn sáng tạo ngắn tay in họa tiết thường đa năng hàng đầu","Áo Thun Nam","64000","139130","54","873","2600","https://img.lazcdn.com/g/p/4bea0bb46e2c9fa53a1672e315edbdd7.jpg_400x400q75.jpg","m|s|xl"
"3271847291","hottrend Áo Thun Nam Cappa , áo thun nam nữ in trend , chất cotton mềm mịn , thoáng mát co dãn mẫu mới hot trend Menswaer Top","Áo Thun Nam","99000","180000","45","2","8","https://img.lazcdn.com/g/p/7d6a85a13fc2d2f010b3f53f37a17e94.jpg_400x400q75.jpg","xl|m"
"2392110880","Áo phông cộc tay nam nữ Áo phông Cánh đại bàng và cánh chim trắng kiểu dáng hàn quốc, chất cotton POLY mịn. áo thun, áo cotton hàng hottrend","Áo Thun Nam","64900","129800","50","95","355","https://img.lazcdn.com/g/p/694bd070ebdab1753e7e72a176c1469b.jpg_400x400q75.jpg","s|xl|m"
"1397590553","Áo thun nam cổ tròn 2 màu trắng đen phối họa tiết đẹp thời trang cao cấp hàng chuẩn shop Quang_thời_trang","Áo Thun Nam","49000","59036","17","203","1000","https://img.lazcdn.com/g/p/ac56cdf819b0634186c3876f8108abcd.jpg_400x400q75.jpg","m|s|xl"
"3125922150","Áo thun NY New York phong cách đơn giản có size 5XL 110kg - Áo phông nam nữ tay ngắn cổ tròn - AothunTHT","Áo Thun Nam","57820","88954","35","12","60","https://img.lazcdn.com/g/p/556e93383338ced8b74230e252432d42.jpg_400x400q75.jpg","xl|m"
"2609019507","Hanlu Áo polo thời trang phong cách Hàn Quốc Áo thun in đơn giản áo polo thường ngày có ve áo cho nam tay ngắn công sở thường ngày","Áo Thun Nam","114000","223529","49","272","834","https://img.lazcdn.com/g/p/8ff9bbc5fe22c473e9bfa9282ae4f273.jpg_400x400q75.jpg","m|s"
"3121893874","Hanlu Người Đàn Ông Của T-Shirts in chữ thời trang T-Shirts Giản Dị Đẹp Trai tay ngắn Tops Mùa Hè Mới T-Shirts","Áo Thun Nam","59000","118000","50","9","73","https://img.lazcdn.com/g/p/e0eff1056f0a53a3680a5be7744d20e5.png_400x400q75.png","s|xl|m"
"3164643788","Áo Polo nam chất cotton mềm mịn thoáng mát, thời trang công sở, thể thao - [Size M, L, XL, XXL] - PL04","Áo Thun Nam","95000","150794","37","7","22","https://img.lazcdn.com/g/p/11c3aca8364a3482ddbc6539a3029785.jpg_400x400q75.jpg","s|xl|m"
"3294537461","Áo thun tay dài cổ cao nam thu đông 2025 chất thun nỉ da cá mềm mại thêu họa tiết","Áo Thun Nam","104250","104250","48","0","0","https://img.lazcdn.com/g/p/08388c0cbb614bf22f1e5ae7695e8a47.jpg_400x400q75.jpg","m|s"
"2910872195","Áo polo nam Đẳng Cấp Thời trang Siêu Mới Lạ - Vải FeelMax Phom chuẩn, Sang trọng mới nhất 2025 (K05)","Áo Thun Nam","114000","200000","43","219","666","https://img.lazcdn.com/g/p/d192536730017c0f8cfcda7c1310225b.jpg_400x400q75.jpg","m|xl"
"2678716770","Áo POLO thiết kế vải cotton cá sấu cao cấp ngắn tay cực sang chất nhất 2025 SANG TRỌNG (P11)","Áo Thun Nam","93000","300000","69","721","2000","https://img.lazcdn.com/g/p/cbb4717295bd93b6406664cb40dbd072.jpg_400x400q75.jpg","xl|m"
"3087876215","Áo Thun Polo Nam SIXMEN Ngắn Tay Dòng Cao Cấp Vải Cá Sấu Sang Trọng, Lịch Lãm 2025 - TTN1","Áo Thun Nam","104000","200000","48","264","663","https://img.lazcdn.com/g/p/575108008bfb9616e45c73703f01b5ea.jpg_400x400q75.jpg","s|xl"
"2746798335","Áo Polo nam cao cấp Li.ning Cá sấu Đẳng cấp Lịch lãm 2024 - Áo thun polo vải thoáng mát A08","Áo Thun Nam","114000","200000","43","116","329","https://img.lazcdn.com/g/p/7b829880c36275059d70d991006cf4e9.jpg_400x400q75.jpg","s|m|xl"
"2314481433","Hanlu áo thun cho nam quần áo cộc nam áo thun in hình Của nam giới Mỹ cổ điển cổ tròn thoáng khí nhẹ Áo phông ngắn tay kích thước lớn thường trở lại in tay ngắn","Áo Thun Nam","58000","109434","47","962","1700","https://img.lazcdn.com/g/p/646c5e08891b1ce17b8f215d58bbf2d0.png_400x400q75.png","xl|s"
"3057887621","Áo polo nam cổ bẻ BASIC thiết kế hoạ tiết Monogram hiếm có khó tìm đẳng cấp 2025 - B01","Áo Thun Nam","117000","248936","53","305","714","https://img.lazcdn.com/g/p/d1fae2515a2357ce1ced76b74e6a7404.jpg_400x400q75.jpg","m|s"
"3064661460","Áo thun nam mỏng cao cổ áo lót dài tay áo thun màu mùa thu và mùa đông mát mẻ quần áo ấm","Áo Thun Nam","90160","100178","10","30","156","https://img.lazcdn.com/g/p/777c05db9f1e64fdbb4ef221a9f4ee4c.jpg_400x400q75.jpg","xl|s|m"
"2028653899","ÁO Thun Nam có cổ mẫu mới được may thêm LOGO kim loại phía trước, chất liệu thoáng mát co dãn tốt_GG2/3 29/06","Áo Thun Nam","39000","111429","65","433","1600","https://img.lazcdn.com/g/p/acc7c468d631b775342497ec8792a95a.jpg_400x400q75.jpg","m|s"
"276994224","[ 6 MÀU ] ÁO THUN NAM VẢI CÁ SẤU POLY DÀY MƯỢT MÁT ÁO POLO TAY NGẮN CỔ PHỐI MÀU BASIC 01","Áo Thun Nam","84000","140000","40","1091","5200","https://img.lazcdn.com/g/p/8e2ef88db50576b1a2660ef864dd9315.jpg_400x400q75.jpg","m|s|xl"
"2425272007","Quần jean nam mẫu mới cao cấp loang màu cao cấp thời trang phong cách chuẩn form","Quần Jeans Nam","99000","220000","55","16","87","https://img.lazcdn.com/g/p/2de337a228d98a64eab664bae756121a.jpg_400x400q75.jpg","xl|s"
"2334951924","Quần bò jean nam dài { XEM VIDEO THẬT } đen rách kiểu vẩy sơn cá tính đẹp hot, chất jean co giãn tốt form slimfit giá rẻ KAYSTORE 26/9","Quần Jeans Nam","94000","200000","53","655","2200","https://img.lazcdn.com/g/p/0f93f72d06814d72b3014bc33071caf9.jpg_400x400q75.jpg","m|s|xl"
"2403373830","Quần Jean Nam Ống Suông Quần Bò Denim Ống Đứng Vải Không Giãn Dày Dặn Mềm Mịn Form Chuẩn Không Phai Màu","Quần Jeans Nam","99773","216898","54","933","2900","https://img.lazcdn.com/g/p/febccff9ffdaeb083e2d9eccf2f08211.jpg_400x400q75.jpg","m|xl"
"1565285213","Quần jean nam baggy kiểu ống rộng dáng suông chất bò QD0","Quần Jeans Nam","70000","70000","0","270","1100","https://img.lazcdn.com/g/p/9e23fab8593605dba7290e5c81e91cbc.jpg_400x400q75.jpg","m|xl"
"3196086052","JIFANPAUL | Quần Jeans Nam Thẳng Đùi Co Giãn","Quần Jeans Nam","72000","114286","37","40","147","https://img.lazcdn.com/collect/ae/kf/S2bd2a5c8f4594e17b71d0f2ff142c89dh.png_400x400q75.png","xl|m|s"
"497408742","QUẦN JEAN NAM CHẤT BÒ ĐEN TRƠN SOÁI KA MẪU MỚI HOT TREND NHẬT BẢN HOT TREND 2025 - OSAKA FASHION","Quần Jeans Nam","86000","168627","49","1192","5600","https://img.lazcdn.com/g/p/3ad84c01ff70c2462a60b299457c975a.jpg_400x400q75.jpg","m|xl|s"
"1799642777","Quần short Jean Nam vải jean cotton mềm mịn form chuẩn đẹp","Quần Jeans Nam","79000","98750","20","2644","9500","https://img.lazcdn.com/g/p/45009a76ebd9b8f54e8bc12048f04047.jpg_400x400q75.jpg","xl|s"
"274164263","QUẦN JEAN NAM CHẤT BÒ ĐEN NHÁM SƯỚC TÚM GỐI PHONG CÁCH NEW 2023 CHẤT LƯỢNG CAO, CO GIÃN NHẸ TK-351 - TOKYO FASHION","Quần Jeans Nam","109000","178689","39","1402","7400","https://img.lazcdn.com/g/p/1b5a9d302234fa1f2d3a51d8ded767fa.jpg_400x400q75.jpg","m|xl|s"
"2409211282","Quần Jean Nam Quần Bò Nam Trơn Co Giãn Dáng Ôm Phòng Cách Thời Trang Hàn Quốc","Quần Jeans Nam","103200","294857","65","100","337","https://img.lazcdn.com/g/p/27f63542f5258fb4895e641031b69e70.jpg_400x400q75.jpg","s|m|xl"
"2799616706","Quần Jean Nam Ống Suông Quần Bò Nam Denim Ống Đứng Cotton Mềm Mịn Vải Dày Dặn Form Chuẩn","Quần Jeans Nam","98056","217902","55","186","646","https://img.lazcdn.com/g/p/f7cc9c87577a92b6495a211b885bc9bf.jpg_400x400q75.jpg","s|xl"
"2325164494","[HCM]Quần Jeans Nam Quần Bò Nam Cào VẢI CO GIÃN Hàng Công Ty Xuất Khẩu Cao Cấp Nhiều Màu","Quần Jeans Nam","132050","300114","56","136","487","https://img.lazcdn.com/g/p/860cee6bbac169c36dd90b0bfad0a8d0.jpg_400x400q75.jpg","m|s"
"2799573934","Quần Jean Nam Quần Bò Nam Cào Dáng Skinny Co Giãn 4 Chiều Hàng Công Ty Xuất Khẩu Cao Cấp","Quần Jeans Nam","122550","298902","59","21","84","https://img.lazcdn.com/g/p/d34ae4f2a323f5382ae96f0375657289.jpg_400x400q75.jpg","s|xl"
"3039882731","QUẦN JEANS NAM THƯƠNG HIỆU CAO CẤP VIET FASHION ĐEN TRƠN MS VF00","Quần Jeans Nam","149000","298000","50","26","82","https://img.lazcdn.com/g/p/f1f2b2f9a71a1d6b960c03d754518294.jpg_400x400q75.jpg","s|m"
"2610329307","Quần bò jean nam dài đen trơn, chất jean co giãn tốt chuẩn form bền đẹp, giá tốt 25/06","Quần Jeans Nam","121000","180597","33","76","274","https://img.lazcdn.com/g/p/e2fe8605148eb128d2d6eee51054b610.jpg_400x400q75.jpg","xl|s"
"1171686913","Quần Bò Nam Đen Trơn Slim Fit Ôm Body Chất Co Giãn SZone SQ602B - Quần Jean Skinny","Quần Jeans Nam","120652","150815","20","24","101","https://img.lazcdn.com/g/p/mdc/244f53c08baedd4b0e14afba53ebedb3.jpg_400x400q75.jpg","s|xl"
"1398759571","[HCM]Quần Short Jean Nam Cotton Cao Cấp ht","Quần Jeans Nam","61000","61000","0","366","1700","https://img.lazcdn.com/g/p/9e42c5164feeb4d1dd44de584b77b984.jpg_400x400q75.jpg","xl|s"
"2489753191","Quần Jeans Nam OOKI Ống Đứng Quần Bò Nam Ống Suông Form Rộng Trẻ Trung Cho Nhiều Lứa Tuổi 40-85Kg","Quần Jeans Nam","109000","198182","45","78","245","https://img.lazcdn.com/g/p/6bb05654d4e14de62d1e39da97e8343d.jpg_400x400q75.jpg","xl|s"
"502034184","QUẦN JEAN NAM CHẤT BÒ XANH TRƠN SÀNH ĐIỆU NHẬT BẢN NEW HOT NĂM 2025 K- - OSAKA FASHION","Quần Jeans Nam","123000","219643","44","438","1800","https://img.lazcdn.com/g/p/f0f228028b4f2db0f70a8af4e144fefd.jpg_400x400q75.jpg","s|xl"
"2349086037","Quần Jean Dài Nam Cotton Ống Suông Form Rộng Đứng Mặc Được Nhiều Lứa Tuổi 3 Màu Tiêu Chuẩn","Quần Jeans Nam","105900","111474","5","85","267","https://img.lazcdn.com/g/p/f28ad3666dac0e64578c2ec368276a70.jpg_400x400q75.jpg","s|xl|m"
"2426955253","Quần Jean Nam Ống Suông Chất Bò Quần Jean Nam Dài Cotton 3 màu Chuẩn Form Ống Suông","Quần Jeans Nam","107910","199833","46","505","1500","https://img.lazcdn.com/g/p/8b01daef40af20259c85a12e1049327a.jpg_400x400q75.jpg","s|m|xl"
"2155612571","Quần jean Nam quần bò nam TRƠN ống côn - chất vải dầy dặn co giãn cam kết chất lượng","Quần Jeans Nam","129000","280435","54","227","695","https://img.lazcdn.com/g/p/62075f575f7f135621602c71f2b8b289.jpg_400x400q75.jpg","m|s|xl"
"3039975578","QUẦN JEANS NAM THƯƠNG HIỆU CAO CẤP VIET FASHION MS VF2029","Quần Jeans Nam","149000","298000","50","31","115","https://img.lazcdn.com/g/p/1a65d4d86bdb755d90595fb0a4dc1d17.jpg_400x400q75.jpg","s|m|xl"
"2444789956","Quần Bò Nam Form Suông 3 Màu Cơ Bản Quần Jean Nam Xuông Rộng Cho Nhiều Lứa Tuổi","Quần Jeans Nam","109000","198182","45","239","761","https://img.lazcdn.com/g/p/3908faec90fb1db1acf9cc53274fef04.jpg_400x400q75.jpg","m|xl"
"2372617090","Quần Jean Nam Quần Bò Nam Cotton Ống Suông Không Giãn Dày Dặn Mềm Mịn Form Chuẩn Phong Cách Thời Trang Công Sở","Quần Jeans Nam","109000","218000","50","60","158","https://img.lazcdn.com/g/p/c2f1fca3f49b837089110c30ee0fa61c.jpg_400x400q75.jpg","m|s"
